"NAME","COUNTRY","PHONE","SITE","TWITTER","FACEBOOK","REF_URL"
"Institut français des Pays-Bas - Antenne de Groningue","PAYS-BAS","http://ccfgroningen.unblog.fr/","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-Groningen/184857701591141","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4295"
"Institut français de Pologne","POLOGNE","http://institutfrancais.pl/","http://twitter.com/#!/IFPologne","http://www.facebook.com/institutfrancais.cracovie","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4296"
"Institut français de Pologne - Antenne de Cracovie","POLOGNE","http://cracovie.institutfrancais.pl/","https://twitter.com/IFCracovie","http://www.facebook.com/institutfrancais.cracovie","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4297"
"Institut français du Portugal","PORTUGAL","http://www.ifp-lisboa.com","","http://www.facebook.com/IFPLisboa","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4300"
"Institut français du Qatar","QATAR","http://institutfrancais-qatar.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4301"
"Institut français de Roumanie","ROUMANIE","http://www.institut-francais.ro","http://twitter.com/#!/InstitutFrancez","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4302"
"Institut français de Roumanie - Antenne de Cluj-Napoca","ROUMANIE","http://www.institutfrancais-roumanie.com/institutfrancais-roumanie.com/?id_profil=65","","http://www.facebook.com/CCFCluj","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4303"
"Institut français de Roumanie - Antenne de Iasi","ROUMANIE","http://www.institutfrancais-roumanie.com/institutfrancais-roumanie.com/?id_profil=62","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4304"
"Institut français de Roumanie - Antenne de Timisoara","ROUMANIE","http://www.institutfrancais-roumanie.com/institutfrancais-roumanie.com/?id_profil=66","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4305"
"Institut français de Russie","RUSSIE","http://www.institutfrancais.ru/fr","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-Moscou/140193729389507?sk=info","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4306"
"Institut français de Russie - Antenne de Saint-Pétersboug","RUSSIE","http://www.ifspb.com/fr/page.php?1","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4307"
"Institut français du Rwanda","RWANDA","http://www.institutfrancais-rwanda.com","","http://www.facebook.com/ifrwanda","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4308"
"Institut français Centre Saint Louis","SAINT SIEGE","http://www.saintlouisdefrance.it/?l=fr","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4310"
"Institut français du Sénégal","SENEGAL","http://www.ifdakar.org/","","http://www.facebook.com/institutfrancais.dakar","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4311"
"Institut français du Sénégal - Antenne de Saint-Louis","SENEGAL","http://www.ifdakar.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4312"
"Institut français de Serbie","SERBIE","http://www.institutfrancais.rs/","","http://www.facebook.com/institutfrancaisdeserbie.beograd","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4313"
"Institut français de Serbie - Antenne de Novi Sad","SERBIE","http://www.institutfrancais.rs/","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-de-Serbie-antenne-de-Novi-Sad/108123365944385","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4314"
"Institut français de Serbie - Antenne de Nis","SERBIE","http://www.cfnis.org.rs/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4315"
"Institut français de Slovaquie","SLOVAQUIE","http://ifb.ambafrance-sk.org/","","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-de-Slovaquie-Oddelenie-Kurzov/161697493916377","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4316"
"Institut français de Slovénie","SLOVENIE","http://www.institutfrance.si","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-Charles-Nodier/314581739426","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4318"
"Institut français du Soudan - Antenne de Karthoum","SOUDAN","http://www.ambafrance-sd.org/article.php3?id_article=294","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4319"
"Institut français du Soudan - Antenne de Djouba","SOUDAN","http://www.ambafrance-sds.org/-Presentation-et-historique-","","https://fr-fr.facebook.com/pages/Institut-Français-Juba/200765173387515","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4320"
"Institut français de Suède","SUEDE","www.institutfrancais-suede.com","www.twitter.com/IF_Suede","www.facebook.com/institutfrancais.stockholm ","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4321"
"Institut français de Syrie","SYRIE","http://www.ccf-damas.org","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4322"
"Institut français de Syrie - Antenne de Alep","SYRIE","","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4323"
"Institut français de Syrie - Antenne de Lattaquié","SYRIE","","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4324"
"Institut français du Tchad","TCHAD","http://www.institut-francais-tchad.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4325"
"Institut français de République Tchèque","REPUBLIQUE TCHEQUE","http://www.ifp.cz/?lang=fr","","http://www.facebook.com/pages/Institut-fran%C3%A7ais-de-Prague/125524734137124","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4326"
"Institut français du Togo","TOGO","http://www.ambafrance-tg.org/L-Institut-Francais-du-Togo,354","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4327"
"Maison de France - Sfax","TUNISIE","http://www.institutfrancais-tunisie.com/?q=node/673","http://twitter.com/#!/IFTunisie","http://www.facebook.com/pages/Maison-de-France-%C3%A0-Sfax/187301608009535","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4328"
"Relais Culturel Français - Sousse","TUNISIE","http://www.institutfrancais-tunisie.com/?q=node/670","","http://www.facebook.com/pages/Relais-Culturel-de-Sousse/173279006091663","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4330"
"Institut français du Turkménistan","TURKMENISTAN","http://www.ambafrance-tm.org/Centre-Culturel-Francais-du,610","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4331"
"Institut français de Turquie","TURQUIE","http://ifturquie.org/fr/index.php/events/ankara","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4332"
"Institut français de Turquie - Antenne d'Istanbul","TURQUIE","http://ifturquie.org/fr/index.php/events/istanbul","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4333"
"Institut français de Turquie - Antenne de Izmir","TURQUIE","http://ifturquie.org/fr/index.php/events/izmir","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4334"
"MICEL - Mission de Coopération Educative et Linguistique","TURQUIE","","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4335"
"Institut français d'Ukraine","UKRAINE","http://institutfrancais-ukraine.com/","","https://www.facebook.com/InstituFrancaisUkraine","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4336"
"Institut français d'Ukraine - Antenne de Kharkiv","UKRAINE","http://institutfrancais-ukraine.com/kharkiv","","https://www.facebook.com/InstituFrancaisUkraine","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4337"
"Institut français du Vietnam","VIETNAM","http://www.ifhanoi-lespace.com","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4338"
"Institut français du Vietnam - Antenne d'Hô Chi Minh-Ville","VIETNAM","http://www.ifhanoi-lespace.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4339"
"Institut français du Vietnam - Antenne de Da Nang","VIETNAM","http://www.ifhanoi-lespace.com/campusfrance/contact","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4340"
"Institut français du Vietnam - Antenne de Hué","VIETNAM","http://www.ifhanoi-lespace.com/campusfrance/contact","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4341"
"Institut français de République Démocratique du Congo","REPUBLIQUE DEMOCRATIQUE DU CONGO","http://www.institutfrancais-kinshasa.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4342"
"Institut français d'Espagne - Antenne de Bilbao","ESPAGNE","http://www.institutfrancais.es/bilbao/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4343"
"Institut français d'Espagne - Antenne de Séville","ESPAGNE","http://www.institutfrancais.es/sevilla/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4344"
"Institut français en Inde","INDE","http://www.institutfrancais.in","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4345"
"Institut français du Koweit","KOWEIT","http://www.institutfrancais-koweit.com/","","http://www.facebook.com/people/Institut-Français-du-Koweït/100003439397045","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4346"
"Bureau français de Taïpei","TAIWAN","http://www.voila.tw","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4385"
"Institut français du Yémen ","YEMEN","http://cchmsanaa.com","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4386"
"Centre culturel franco-bissau guinéen","GUINEE-BISSAU","","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4387"
"Centre culturel franco-mozambicain","MOZAMBIQUE","http://www.ccfmoz.com","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4388"
"Centre culturel franco-namibien","NAMIBIE","http://www.fncc.org.na","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4389"
"Centre culturel franco-nigérien","NIGER","http://www.ccfnjeanrouch.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4390"
"Institut français d'Allemagne - Antenne de Berlin","ALLEMAGNE","http://www.institutfrancais.de/berlin","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4391"
"Institut français d'Allemagne - Antenne de Bonn","ALLEMAGNE","http://www.institutfrancais.de/bonn","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4392"
"Institut français d'Allemagne - Antenne d'Erfurt","ALLEMAGNE","http://www.institutfrancais.de/erfurt","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4393"
"Institut français d'Allemagne - Antenne d'Heidelberg","ALLEMAGNE","http://www.institutfrancais.de/-Heidelberg-?lang=de","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4395"
"Institut français du Congo - Antenne de Pointe-Noire","CONGO","http://www.ifc-pointenoire.com/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4398"
"Service culturel de New York","ETATS-UNIS","http://www.frenchculture.org","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4399"
"Institut français du Maroc - Antenne de Tétouan","MAROC","http://www.ambafrance-ma.org/institut/tanger-tetouan","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4412"
"Institut français du Maroc - Antenne de Kenitra","MAROC","http://if-maroc.org/kenitra","","https://www.facebook.com/InstitutFrancaisDeKenitra","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4413"
"Institut français du Maroc - Antenne d'El Jadida","MAROC","http://www.ifrabat.org/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4414"
"Institut français du Portugal - Antenne de Porto","PORTUGAL","http://www.ifp-lisboa.com/","","http://www.facebook.com/pages/Institut-Fran%C3%A7ais-du-Portugal-Antenne-de-Porto/134647569944038","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4417"
"Institut français","FRANCE","http://www.institutfrancais.com/","https://twitter.com/#!/IFParis","http://www.facebook.com/institutfrancais.pageofficielle","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4419"
"Institut français - Antenne d'Alger","ALGERIE","http://www.if-algerie.com/alger","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4486"
"Institut français des Emirats Arabes Unis","EMIRATS ARABES UNIS","","https://twitter.com/IFintheUAE","http://www.facebook.com/IFemirats","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4840"
"Institut français de Singapour","SINGAPOUR","http://www.institutfrancais.sg/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4841"
"Institut français Ghana","GHANA","","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_4842"
"Institut français de Corée du Sud","COREE DU SUD","http://www.france.or.kr/fr/ccf/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_6422"
"Institut français du Japon - Antenne de Tokyo","JAPON","http://www.institutfrancais.jp/tokyo/fr/","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_8060"
"Institut français d'Indonésie - Antenne de Jakarta","INDONESIE","http://www.institutfrancais-indonesia.com/fr/jakarta","https://twitter.com/IFI_JAKARTA","https://www.facebook.com/IFI.Jakarta","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_8061"
"Institut français d'Allemagne - Antenne d'Aix la Chapelle (Aachen)","ALLEMAGNE","http://www.institutfrancais.de/aachen","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_8117"
"Institut français d'Allemagne - Antenne de Saxe-Anhalt","ALLEMAGNE","http://www.institutfrancais.de/sachsen-anhalt?lang=de","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_8118"
"Institut français d'Allemagne - Antenne d'Erlangen","ALLEMAGNE","http://www.institutfrancais.de/erlangen","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_8119"
"Institut français d'Allemagne - Antenne de Hanovre","ALLEMAGNE","http://www.institutfrancais.de/hannover","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_8120"
"Institut français d'Allemagne - Antenne d'Essen","ALLEMAGNE","http://www.institutfrancais.de/essen","","","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_8121"
"Centre Franco Omanais","SULTANAT D'OMAN","","","https://www.facebook.com/CentreFrancoOmanaiscfo","http://www.ifmapp.institutfrancais.com/les-if-dans-le-monde#f2_8221"
